"iso_o","iso_d","contig","dist","distcap"
"FSM","FRA",0,13396.33,13396.33
"FSM","FRO",0,12253.75,12253.75
"FSM","FSM",0,10.001,10.001
"FSM","GAB",0,16479.09,16479.09
"FSM","GBR",0,13212.55,13212.55
"FSM","GEO",0,11395.83,11395.83
"FSM","GHA",0,17271.99,17271.99
"FSM","GIB",0,14945.01,14945.01
"FSM","GIN",0,18086.32,18086.32
"FSM","GLP",0,14943.74,14943.74
"FSM","GMB",0,17696.23,17696.23
"FSM","GNB",0,17836.95,17836.95
"FSM","GNQ",0,16438.29,16438.29
"FSM","GRC",0,13168.41,13168.41
"FSM","GRD",0,15130.58,15130.58
"FSM","GRL",0,11734.27,11734.27
"FSM","GTM",0,12076.91,12076.91
"FSM","GUF",0,16389.56,16389.56
"FSM","GUY",0,15713.13,15713.13
"FSM","HKG",0,5024.101,5024.101
"FSM","HND",0,12435.59,12435.59
"FSM","HRV",0,13073.29,13073.29
"FSM","HTI",0,13801.73,13801.73
"FSM","HUN",0,12773.34,12773.34
"FSM","IDN",0,5900.731,5900.731
"FSM","IND",0,8775.134,8775.134
"FSM","IRL",0,13170.81,13170.81
"FSM","IRN",0,11061.78,11061.78
"FSM","IRQ",0,11752.06,11752.06
"FSM","ISL",0,12124.17,12124.17
"FSM","ISR",0,12641.66,12641.66
"FSM","ITA",0,13583.05,13583.05
"FSM","JAM",0,13384.02,13384.02
"FSM","JOR",0,12548.11,12548.11
"FSM","JPN",0,3715.06,3715.06
"FSM","KAZ",0,8785.641,9193.44
"FSM","KEN",0,13504.42,13504.42
"FSM","KGZ",0,8976.654,8976.654
"FSM","KHM",0,5874.029,5874.029
"FSM","KIR",0,1764.307,1764.307
"FSM","KNA",0,14785.14,14785.14
"FSM","KOR",0,4641.335,4641.335
"FSM","KWT",0,11566.09,11566.09
"FSM","LAO",0,6146.08,6146.08
"FSM","LBN",0,12494.47,12494.47
"FSM","LBR",0,18120.11,18120.11
"FSM","LBY",0,14281.87,14281.87
"FSM","LCA",0,15114.12,15114.12
"FSM","LKA",0,8648.504,8648.504
"FSM","LSO",0,14315.46,14315.46
"FSM","LTU",0,11910.79,11910.79
"FSM","LUX",0,13187.14,13187.14
"FSM","LVA",0,11801.23,11801.23
"FSM","MAC",0,5083.45,5083.45
"FSM","MAR",0,15213.18,15213.18
"FSM","MDA",0,12241.51,12241.51
"FSM","MDG",0,12445.93,12445.93
"FSM","MDV",0,9386.032,9386.032
"FSM","MEX",0,11067.11,11067.11
"FSM","MHL",0,1430.667,1430.667
"FSM","MKD",0,13043.99,13043.99
"FSM","MLI",0,17375.02,17375.02
"FSM","MLT",0,13943.84,13943.84
"FSM","MMR",0,6826.047,6826.047
"FSM","MNG",0,6643.099,6643.099
"FSM","MNP",0,1646.327,1646.327
"FSM","MOZ",0,13908.85,13908.85
"FSM","MRT",0,17172.54,17172.54
"FSM","MSR",0,14862.24,14862.24
"FSM","MTQ",0,15075.97,15075.97
"FSM","MUS",0,11400.93,11400.93
"FSM","MWI",0,13914.16,13914.16
"FSM","MYS",0,6280.563,6280.563
"FSM","NAM",0,15523.65,15523.65
"FSM","NCL",0,3368.877,3368.877
"FSM","NER",0,16552.82,16552.82
"FSM","NFK",0,4136.327,4136.327
"FSM","NGA",0,16863.02,16359.97
"FSM","NIC",0,12584.73,12584.73
"FSM","NIU",0,4529.885,4529.885
"FSM","NLD",0,12969.38,12969.38
"FSM","NOR",0,12063.68,12063.68
"FSM","NPL",0,7980.525,7980.525
"FSM","NRU",0,1270.342,1270.342
"FSM","NZL",0,5935.469,5935.469
"FSM","OMN",0,10679.45,10679.45
"FSM","PAK",0,9139.928,9139.928
"FSM","PAL",0,12695.98,12695.98
"FSM","PAN",0,13389.43,13389.43
"FSM","PCN",0,8525.014,8525.014
"FSM","PER",0,13945.53,13945.53
"FSM","PHL",0,4159.744,4159.744
"FSM","PLW",0,2624.893,2624.893
"FSM","PNG",0,2205.141,2205.141
"FSM","POL",0,12304.46,12304.46
"FSM","PRI",0,14404.29,14404.29
"FSM","PRK",0,4829.263,4829.263
"FSM","PRT",0,14788.35,14788.35
"FSM","PRY",0,15707.24,15707.24
"FSM","PYF",0,6348.02,6348.02
"FSM","QAT",0,11345.88,11345.88
"FSM","REU",0,11616.03,11616.03
"FSM","ROM",0,12581.47,12581.47
"FSM","RUS",0,11199.89,11199.89
"FSM","RWA",0,14260.33,14260.33
"FSM","SAU",0,11828.06,11828.06
"FSM","SDN",0,13549.32,13549.32
"FSM","SEN",0,17588.85,17588.85
"FSM","SGP",0,6067.876,6067.876
"FSM","SHN",0,18018.53,18018.53
"FSM","SLB",0,1833.17,1833.17
"FSM","SLE",0,18077.67,18077.67
"FSM","SLV",0,12242.67,12242.67
"FSM","SMR",0,13409.49,13409.49
"FSM","SOM",0,12514.9,12514.9
"FSM","SPM",0,13168.95,13168.95
"FSM","STP",0,16775.42,16775.42
"FSM","SUR",0,16052.25,16052.25
"FSM","SVK",0,12819.24,12819.24
"FSM","SVN",0,13127.96,13127.96
"FSM","SWE",0,11861.46,11861.46
"FSM","SWZ",0,14043.58,14043.58
"FSM","SYC",0,11488.13,11488.13
"FSM","SYR",0,12443.41,12443.41
"FSM","TCA",0,13786.98,13786.98
"FSM","TCD",0,15447.65,15447.65
"FSM","TGO",0,17084.04,17084.04
"FSM","THA",0,6355.171,6355.171
"FSM","TJK",0,9485.068,9485.068
"FSM","TKL",0,3745.304,3745.304
"FSM","TKM",0,10400.29,10400.29
"FSM","TMP",0,4013.556,4013.556
"FSM","TON",0,4260.402,4260.402
"FSM","TTO",0,15214.27,15214.27
"FSM","TUN",0,14135.47,14135.47
"FSM","TUR",0,12608.08,12390.54
"FSM","TUV",0,2889.137,2889.137
"FSM","TWN",0,4394.824,4394.824
"FSM","TZA",0,13293.17,13680.29
"FSM","UGA",0,13947.8,13947.8
"FSM","UKR",0,11922.9,11922.9
"FSM","URY",0,15333.69,15333.69
"FSM","USA",0,12515.13,12399.6
"FSM","UZB",0,9429.306,9429.306
"FSM","VCT",0,15128.52,15128.52
"FSM","VEN",0,14662.03,14662.03
"FSM","VGB",0,14546.77,14546.77
"FSM","VNM",0,5842.786,5842.786
"FSM","VUT",0,2959.283,2959.283
"FSM","WLF",0,3610.979,3610.979
"FSM","WSM",0,2746.101,2746.101
"FSM","YEM",0,12348.65,12348.65
"FSM","YUG",0,12895.36,12895.36
"FSM","ZAF",0,14927.51,14342.51
"FSM","ZAR",0,15920.72,15920.72
"FSM","ZMB",0,14503.23,14503.23
"FSM","ZWE",0,14186.46,14186.46
"GAB","ABW",0,8868.927,8868.927
"GAB","AFG",0,7263.688,7263.688
"GAB","AGO",0,1110.371,1110.371
"GAB","AIA",0,8154.083,8154.083
"GAB","ALB",0,4676.458,4676.458
"GAB","AND",0,4753.982,4753.982
"GAB","ANT",0,8740.394,8740.394
"GAB","ARE",0,5535.105,5535.105
"GAB","ARG",0,8037.772,8037.772
"GAB","ARM",0,5674.918,5674.918
"GAB","ATG",0,8012.726,8012.726
"GAB","AUS",0,14576.87,14334.04
"GAB","AUT",0,5365.809,5365.809
"GAB","AZE",0,6040.155,6040.155
"GAB","BDI",0,2252.701,2252.701
"GAB","BEL",0,5635.426,5635.426
"GAB","BEN",0,1017.611,1003.014
"GAB","BFA",0,1807.283,1807.283
"GAB","BGD",0,9077.932,9077.932
"GAB","BGR",0,4906.279,4906.279
"GAB","BHR",0,5266.901,5266.901
"GAB","BHS",0,9671.245,9671.245
"GAB","BIH",0,4921.663,4921.663
"GAB","BLR",0,6179.061,6179.061
"GAB","BLZ",0,10877.43,10877.43
"GAB","BMU",0,8514.151,8514.151
"GAB","BOL",0,8705.134,8420.673
"GAB","BRA",0,6608.553,6547.037
"GAB","BRB",0,7736.561,7736.561
"GAB","BRN",0,11737.21,11737.21
"GAB","BTN",0,9043.936,9043.936
"GAB","BWA",0,3314.667,3314.667
"GAB","CAF",0,1115.542,1115.542
"GAB","CAN",0,9890.57,9606.01
"GAB","CCK",0,9745.474,9745.474
"GAB","CHE",0,5186.422,5186.422
"GAB","CHL",0,9121.772,9121.772
"GAB","CHN",0,11432.47,11432.47
"GAB","CIV",0,1590.574,1781.957
"GAB","CMR",1,451.0077,451.0077
"GAB","COG",1,826.0969,826.0969
"GAB","COK",0,17435.93,17435.93
"GAB","COL",0,9401.49,9401.49
"GAB","COM",0,3974.621,3974.621
"GAB","CPV",0,3964.701,3964.701
"GAB","CRI",0,10391.32,10391.32
"GAB","CUB",0,10187.83,10187.83
"GAB","CXR",0,10714.25,10714.25
"GAB","CYM",0,10086.86,10086.86
"GAB","CYP",0,4597.472,4597.472
"GAB","CZE",0,5553.937,5553.937
"GAB","DEU",0,5690.174,5816.176
"GAB","DJI",0,3930.684,3930.684
"GAB","DMA",0,7946.697,7946.697
"GAB","DNK",0,6159.669,6159.669
"GAB","DOM",0,8863.967,8863.967
"GAB","DZA",0,4110.369,4110.369
"GAB","ECU",0,9785.234,9785.234
"GAB","EGY",0,4030.416,4030.416
"GAB","ERI",0,3640.781,3640.781
"GAB","ESH",0,3836.739,3836.739
"GAB","ESP",0,4649.618,4649.618
"GAB","EST",0,6704.218,6704.218
"GAB","ETH",0,3399.254,3399.254
"GAB","FIN",0,6784.442,6784.442
"GAB","FJI",0,17720.81,17720.81
"GAB","FLK",0,8509.089,8509.089
"GAB","FRA",0,5438.787,5438.787
"GAB","FRO",0,6993.732,6993.732
"GAB","FSM",0,16479.09,16479.09
"GAB","GAB",0,194.5948,194.5948
"GAB","GBR",0,5760.095,5760.095
"GAB","GEO",0,5809.985,5809.985
"GAB","GHA",0,1218.329,1218.329
"GAB","GIB",0,4261.492,4261.492
"GAB","GIN",0,2963.486,2963.486
"GAB","GLP",0,7990.759,7990.759
"GAB","GMB",0,3221.036,3221.036
"GAB","GNB",0,3049.631,3049.631
"GAB","GNQ",1,380.9314,380.9314
"GAB","GRC",0,4436.114,4436.114
"GAB","GRD",0,7957.624,7957.624
"GAB","GRL",0,8627.571,8627.571
"GAB","GTM",0,11075.34,11075.34
"GAB","GUF",0,6881.327,6881.327
"GAB","GUY",0,7534.909,7534.909
"GAB","HKG",0,11515.34,11515.34
"GAB","HND",0,10724.26,10724.26
"GAB","HRV",0,5095.454,5095.454
"GAB","HTI",0,9133.037,9133.037
"GAB","HUN",0,5326.461,5326.461
"GAB","IDN",0,10833,10833
"GAB","IND",0,7839.317,7839.317
"GAB","IRL",0,6068.749,6068.749
"GAB","IRN",0,5853.524,5853.524
"GAB","IRQ",0,5179.291,5179.291
"GAB","ISL",0,7543.328,7543.328
"GAB","ISR",0,4420.29,4420.29
"GAB","ITA",0,4629.279,4629.279
"GAB","JAM",0,9603.229,9603.229
"GAB","JOR",0,4484.313,4484.313
"GAB","JPN",0,13518.48,13518.48
"GAB","KAZ",0,8187.762,8080.232
"GAB","KEN",0,3056.882,3056.882
"GAB","KGZ",0,7993.479,7993.479
"GAB","KHM",0,10607.95,10607.95
"GAB","KIR",0,18212.88,18212.88
"GAB","KNA",0,8107.767,8107.767
"GAB","KOR",0,12387.74,12387.74
"GAB","KWT",0,5207.133,5207.133
"GAB","LAO",0,10344.23,10344.23
"GAB","LBN",0,4613.839,4613.839
"GAB","LBR",0,2337.25,2337.25
"GAB","LBY",0,3621.371,3621.371
"GAB","LCA",0,7892.064,7892.064
"GAB","LKA",0,7852.103,7852.103
"GAB","LSO",0,3822.708,3822.708
"GAB","LTU",0,6215.573,6215.573
"GAB","LUX",0,5486.639,5486.639
"GAB","LVA",0,6430.987,6430.987
"GAB","MAC",0,11454.85,11454.85
"GAB","MAR",0,4111.405,4111.405
"GAB","MDA",0,5520.698,5520.698
"GAB","MDG",0,4679.322,4679.322
"GAB","MDV",0,7133.537,7133.537
"GAB","MEX",0,11948.77,11948.77
"GAB","MHL",0,17844.48,17844.48
"GAB","MKD",0,4787.015,4787.015
"GAB","MLI",0,2357.095,2357.095
"GAB","MLT",0,3988.271,3988.271
"GAB","MMR",0,9658.297,9658.297
"GAB","MNG",0,10540.18,10540.18
"GAB","MNP",0,14928.6,14928.6
"GAB","MOZ",0,3845.678,3845.678
"GAB","MRT",0,3407.877,3407.877
"GAB","MSR",0,8049.008,8049.008
"GAB","MTQ",0,7908.048,7908.048
"GAB","MUS",0,5713.486,5713.486
"GAB","MWI",0,3127.52,3127.52
"GAB","MYS",0,10268.34,10268.34
"GAB","NAM",0,2686.664,2686.664
"GAB","NCL",0,16551.79,16551.79
"GAB","NER",0,1671.959,1671.959
"GAB","NFK",0,16113.16,16113.16
"GAB","NGA",0,944.7181,1010.212
"GAB","NIC",0,10630.01,10630.01
"GAB","NIU",0,17958.7,17958.7
"GAB","NLD",0,5799.191,5799.191
"GAB","NOR",0,6627.016,6627.016
"GAB","NPL",0,8610.264,8610.264
"GAB","NRU",0,17529.65,17529.65
"GAB","NZL",0,14937.81,14937.81
"GAB","OMN",0,5904.091,5904.091
"GAB","PAK",0,7584.604,7584.604
"GAB","PAL",0,4353.875,4353.875
"GAB","PAN",0,9891.186,9891.186
"GAB","PCN",0,14887.09,14887.09
"GAB","PER",0,9641.386,9641.386
"GAB","PHL",0,12322.55,12322.55
"GAB","PLW",0,13876.55,13876.55
"GAB","PNG",0,15240.72,15240.72
"GAB","POL",0,5873.185,5873.185
"GAB","PRI",0,8478.675,8478.675
"GAB","PRK",0,12235.47,12235.47
"GAB","PRT",0,4669.188,4669.188
"GAB","PRY",0,7741.295,7741.295
"GAB","PYF",0,17044.23,17044.23
"GAB","QAT",0,5302.642,5302.642
"GAB","REU",0,5537.229,5537.229
"GAB","ROM",0,5171.406,5171.406
"GAB","RUS",0,6669.6,6669.6
"GAB","RWA",0,2312.379,2312.379
"GAB","SAU",0,4842.414,4842.414
"GAB","SDN",0,3049.577,3049.577
"GAB","SEN",0,3354.633,3354.633
"GAB","SGP",0,10509.26,10509.26
"GAB","SHN",0,2459.698,2459.698
"GAB","SLB",0,16617.14,16617.14
"GAB","SLE",0,2673.879,2673.879
"GAB","SLV",0,10934.79,10934.79
"GAB","SMR",0,4858.508,4858.508
"GAB","SOM",0,4002.507,4002.507
"GAB","SPM",0,8150.434,8150.434
"GAB","STP",0,301.1958,301.1958
"GAB","SUR",0,7206.553,7206.553
"GAB","SVK",0,5370.507,5370.507
"GAB","SVN",0,5108.794,5108.794
"GAB","SWE",0,6604.347,6604.347
"GAB","SWZ",0,3777.385,3777.385
"GAB","SYC",0,5150.294,5150.294
"GAB","SYR",0,4634.508,4634.508
"GAB","TCA",0,9022.931,9022.931
"GAB","TCD",0,1448.397,1448.397
"GAB","TGO",0,1103.208,1103.208
"GAB","THA",0,10123.92,10123.92
"GAB","TJK",0,7382.822,7382.822
"GAB","TKL",0,19062.06,19062.06
"GAB","TKM",0,6516.354,6516.354
"GAB","TMP",0,12900.95,12900.95
"GAB","TON",0,17667.95,17667.95
"GAB","TTO",0,7924.366,7924.366
"GAB","TUN",0,4057.692,4057.692
"GAB","TUR",0,4934.227,5001.647
"GAB","TUV",0,18585.01,18585.01
"GAB","TWN",0,12216.62,12216.62
"GAB","TZA",0,3414.597,3013.938
"GAB","UGA",0,2578.386,2578.386
"GAB","UKR",0,5915.828,5915.828
"GAB","URY",0,7837.709,7837.709
"GAB","USA",0,9434.418,9679.682
"GAB","UZB",0,7513.973,7513.973
"GAB","VCT",0,7912.114,7912.114
"GAB","VEN",0,8516.002,8516.002
"GAB","VGB",0,8319.486,8319.486
"GAB","VNM",0,10671.47,10671.47
"GAB","VUT",0,17021.12,17021.12
"GAB","WLF",0,18468.52,18468.52
"GAB","WSM",0,17580.6,17580.6
"GAB","YEM",0,4174.645,4174.645
"GAB","YUG",0,5066.562,5066.562
"GAB","ZAF",0,3934.722,3539.851
"GAB","ZAR",0,836.5039,836.5039
"GAB","ZMB",0,2721.754,2721.754
"GAB","ZWE",0,3117.984,3117.984
"GBR","ABW",0,7541.243,7541.243
"GBR","AFG",0,5718.078,5718.078
"GBR","AGO",0,6837.594,6837.594
"GBR","AIA",0,6574.204,6574.204
"GBR","ALB",0,1895.345,1895.345
"GBR","AND",0,1009.577,1009.577
"GBR","ANT",0,7500.189,7500.189
"GBR","ARE",0,5483.745,5483.745
"GBR","ARG",0,11147.48,11147.48
"GBR","ARM",0,3619.365,3619.365
"GBR","ATG",0,6582.637,6582.637
"GBR","AUS",0,17011.27,17001.95
"GBR","AUT",0,1238.199,1238.199
"GBR","AZE",0,3980.449,3980.449
"GBR","BDI",0,6714.679,6714.679
"GBR","BEL",0,323.7796,323.7796
"GBR","BEN",0,5025.699,5015.851
"GBR","BFA",0,4361.322,4361.322
"GBR","BGD",0,8011.9,8011.9
"GBR","BGR",0,2019.341,2019.341
"GBR","BHR",0,5085.171,5085.171
"GBR","BHS",0,6990.248,6990.248
"GBR","BIH",0,1625.285,1625.285
"GBR","BLR",0,1873.072,1873.072
"GBR","BLZ",0,8433.086,8433.086
"GBR","BMU",0,5558.09,5558.09
"GBR","BOL",0,10008.5,10068.01
"GBR","BRA",0,9501.71,8797.828
"GBR","BRB",0,6783.758,6783.758
"GBR","BRN",0,11275.72,11275.72
"GBR","BTN",0,7650.882,7650.882
"GBR","BWA",0,8862.068,8862.068
"GBR","CAF",0,5526.035,5526.035
"GBR","CAN",0,5715.747,5364.799
"GBR","CCK",0,11585.19,11585.19
"GBR","CHE",0,748.7117,748.7117
"GBR","CHL",0,11685.42,11685.42
"GBR","CHN",0,8151.353,8151.353
"GBR","CIV",0,5152.519,4995.118
"GBR","CMR",0,5413.581,5413.581
"GBR","COG",0,6373.541,6373.541
"GBR","COK",0,16226.45,16226.45
"GBR","COL",0,8570.659,8570.659
"GBR","COM",0,8177.545,8177.545
"GBR","CPV",0,4572.15,4572.15
"GBR","CRI",0,8727.512,8727.512
"GBR","CUB",0,7500.414,7500.414
"GBR","CXR",0,12020.61,12020.61
"GBR","CYM",0,7747.743,7747.743
"GBR","CYP",0,3223.638,3223.638
"GBR","CZE",0,1036.988,1036.988
"GBR","DEU",0,495.3633,936.1019
"GBR","DJI",0,5905.048,5905.048
"GBR","DMA",0,6710.115,6710.115
"GBR","DNK",0,959.5936,959.5936
"GBR","DOM",0,7012.195,7012.195
"GBR","DZA",0,1651.441,1651.441
"GBR","ECU",0,9232.525,9232.525
"GBR","EGY",0,3516.866,3516.866
"GBR","ERI",0,5307.508,5307.508
"GBR","ESH",0,2920.741,2920.741
"GBR","ESP",0,1263.379,1263.379
"GBR","EST",0,1787.092,1787.092
"GBR","ETH",0,5906.45,5906.45
"GBR","FIN",0,1826.928,1826.928
"GBR","FJI",0,16318.07,16318.07
"GBR","FLK",0,12696.32,12696.32
"GBR","FRA",0,342.9475,342.9475
"GBR","FRO",0,1236.301,1236.301
"GBR","FSM",0,13212.55,13212.55
"GBR","GAB",0,5760.095,5760.095
"GBR","GBR",0,185.8346,185.8346
"GBR","GEO",0,3544.626,3544.626
"GBR","GHA",0,5114.203,5114.203
"GBR","GIB",0,1759.095,1759.095
"GBR","GIN",0,4883.128,4883.128
"GBR","GLP",0,6673.271,6673.271
"GBR","GMB",0,4484.335,4484.335
"GBR","GNB",0,4627.791,4627.791
"GBR","GNQ",0,5379.635,5379.635
"GBR","GRC",0,2394.85,2394.85
"GBR","GRD",0,7015.669,7015.669
"GBR","GRL",0,3248.723,3248.723
"GBR","GTM",0,8771.687,8771.687
"GBR","GUF",0,7056.67,7056.67
"GBR","GUY",0,7254.288,7254.288
"GBR","HKG",0,9638.419,9638.419
"GBR","HND",0,8593.704,8593.704
"GBR","HRV",0,1341.216,1341.216
"GBR","HTI",0,7184.438,7184.438
"GBR","HUN",0,1453.666,1453.666
"GBR","IDN",0,11718.78,11718.78
"GBR","IND",0,6720.636,6720.636
"GBR","IRL",1,460.4115,460.4115
"GBR","IRN",0,4408.013,4408.013
"GBR","IRQ",0,4099.578,4099.578
"GBR","ISL",0,1891.859,1891.859
"GBR","ISR",0,3561.059,3561.059
"GBR","ITA",0,1438.425,1438.425
"GBR","JAM",0,7542.905,7542.905
"GBR","JOR",0,3646.355,3646.355
"GBR","JPN",0,9574.237,9574.237
"GBR","KAZ",0,5610.276,4773.94
"GBR","KEN",0,6827.827,6827.827
"GBR","KGZ",0,5483.192,5483.192
"GBR","KHM",0,10026.82,10026.82
"GBR","KIR",0,14114.23,14114.23
"GBR","KNA",0,6629.86,6629.86
"GBR","KOR",0,8875.39,8875.39
"GBR","KWT",0,4653.481,4653.481
"GBR","LAO",0,9311.193,9311.193
"GBR","LBN",0,3464.002,3464.002
"GBR","LBR",0,5121.267,5121.267
"GBR","LBY",0,2350.661,2350.661
"GBR","LCA",0,6794.753,6794.753
"GBR","LKA",0,8725.037,8725.037
"GBR","LSO",0,9393.496,9393.496
"GBR","LTU",0,1729.554,1729.554
"GBR","LUX",0,494.0174,494.0174
"GBR","LVA",0,1680.389,1680.389
"GBR","MAC",0,9603.494,9603.494
"GBR","MAR",0,2017.175,2017.175
"GBR","MDA",0,2150.279,2150.279
"GBR","MDG",0,9097.793,9097.793
"GBR","MDV",0,8525.089,8525.089
"GBR","MEX",0,8938.404,8938.404
"GBR","MHL",0,13454.02,13454.02
"GBR","MKD",0,1948.1,1948.1
"GBR","MLI",0,4379.194,4379.194
"GBR","MLT",0,2092.273,2092.273
"GBR","MMR",0,8990.69,8990.69
"GBR","MNG",0,6980.086,6980.086
"GBR","MNP",0,11908.89,11908.89
"GBR","MOZ",0,9198.161,9198.161
"GBR","MRT",0,3963.592,3963.592
"GBR","MSR",0,6645.817,6645.817
"GBR","MTQ",0,6750.662,6750.662
"GBR","MUS",0,9744.353,9744.353
"GBR","MWI",0,7993.257,7993.257
"GBR","MYS",0,10559.89,10559.89
"GBR","NAM",0,8414.729,8414.729
"GBR","NCL",0,16581.42,16581.42
"GBR","NER",0,4230.493,4230.493
"GBR","NFK",0,17347.62,17347.62
"GBR","NGA",0,5025.222,4757.643
"GBR","NIC",0,8699.689,8699.689
"GBR","NIU",0,16308.44,16308.44
"GBR","NLD",0,360.315,360.315
"GBR","NOR",0,1157.104,1157.104
"GBR","NPL",0,7342.558,7342.558
"GBR","NRU",0,14233.03,14233.03
"GBR","NZL",0,19147.14,19147.14
"GBR","OMN",0,5841.325,5841.325
"GBR","PAK",0,6049.916,6049.916
"GBR","PAL",0,3586.255,3586.255
"GBR","PAN",0,8500.427,8500.427
"GBR","PCN",0,14902.93,14902.93
"GBR","PER",0,10182.22,10182.22
"GBR","PHL",0,10745.17,10745.17
"GBR","PLW",0,12188.67,12188.67
"GBR","PNG",0,14493.51,14493.51
"GBR","POL",0,1451.644,1451.644
"GBR","PRI",0,6765.292,6765.292
"GBR","PRK",0,8677.557,8677.557
"GBR","PRT",0,1583.091,1583.091
"GBR","PRY",0,10216.67,10216.67
"GBR","PYF",0,15393.27,15393.27
"GBR","QAT",0,5224.117,5224.117
"GBR","REU",0,9700.545,9700.545
"GBR","ROM",0,2097.38,2097.38
"GBR","RUS",0,2510.88,2510.88
"GBR","RWA",0,6595.667,6595.667
"GBR","SAU",0,4957.345,4957.345
"GBR","SDN",0,4941.625,4941.625
"GBR","SEN",0,4384.146,4384.146
"GBR","SGP",0,10868.94,10868.94
"GBR","SHN",0,7522.674,7522.674
"GBR","SLB",0,15016.78,15016.78
"GBR","SLE",0,4934.224,4934.224
"GBR","SLV",0,8762.369,8762.369
"GBR","SMR",0,1263.348,1263.348
"GBR","SOM",0,6942.233,6942.233
"GBR","SPM",0,4016.349,4016.349
"GBR","STP",0,5746.228,5746.228
"GBR","SUR",0,7149.931,7149.931
"GBR","SVK",0,1294.938,1294.938
"GBR","SVN",0,1230.756,1230.756
"GBR","SWE",0,1437.571,1437.571
"GBR","SWZ",0,9188.42,9188.42
"GBR","SYC",0,8160.399,8160.399
"GBR","SYR",0,3546.151,3546.151
"GBR","TCA",0,6858.136,6858.136
"GBR","TCD",0,4586.426,4586.426
"GBR","TGO",0,5047.507,5047.507
"GBR","THA",0,9545.471,9545.471
"GBR","TJK",0,5396.948,5396.948
"GBR","TKL",0,15245.08,15245.08
"GBR","TKM",0,4729.025,4729.025
"GBR","TMP",0,13182.26,13182.26
"GBR","TON",0,16628.88,16628.88
"GBR","TTO",0,7127.528,7127.528
"GBR","TUN",0,1826.619,1826.619
"GBR","TUR",0,2501.886,2838.027
"GBR","TUV",0,15247.64,15247.64
"GBR","TWN",0,9790.424,9790.424
"GBR","TZA",0,7504.949,7272.619
"GBR","UGA",0,6469,6469
"GBR","UKR",0,2137.511,2137.511
"GBR","URY",0,11057.87,11057.87
"GBR","USA",0,5570.161,5901.343
"GBR","UZB",0,5240.294,5240.294
"GBR","VCT",0,6882.857,6882.857
"GBR","VEN",0,7495.812,7495.812
"GBR","VGB",0,6660.509,6660.509
"GBR","VNM",0,9248.713,9248.713
"GBR","VUT",0,16142.24,16142.24
"GBR","WLF",0,15767.28,15767.28
"GBR","WSM",0,15775.63,15775.63
"GBR","YEM",0,5616.074,5616.074
"GBR","YUG",0,1696.278,1696.278
"GBR","ZAF",0,9681.689,9033.48
"GBR","ZAR",0,6382.272,6382.272
"GBR","ZMB",0,7947.208,7947.208
"GBR","ZWE",0,8292.509,8292.509
"GEO","ABW",0,11056.94,11056.94
"GEO","AFG",0,2270.991,2270.991
"GEO","AGO",0,6482.799,6482.799
"GEO","AIA",0,10078.81,10078.81
"GEO","ALB",0,2076.242,2076.242
"GEO","AND",0,3538.256,3538.256
"GEO","ANT",0,11005.87,11005.87
"GEO","ARE",0,2114.942,2114.942
"GEO","ARG",0,13503.55,13503.55
"GEO","ARM",1,172.7219,172.7219
"GEO","ATG",0,10070.14,10070.14
"GEO","AUS",0,13695.83,13618.09
"GEO","AUT",0,2338.601,2338.601
"GEO","AZE",1,450.9971,450.9971
"GEO","BDI",0,5257.359,5257.359
"GEO","BEL",0,3228.041,3228.041
"GEO","BEN",0,5729.316,5701.882
"GEO","BFA",0,5552.75,5552.75
"GEO","BGD",0,4646.189,4646.189
"GEO","BGR",0,1772.654,1772.654
"GEO","BHR",0,1807.371,1807.371
"GEO","BHS",0,10512.56,10512.56
"GEO","BIH",0,2158.821,2158.821
"GEO","BLR",0,1861.348,1861.348
"GEO","BLZ",0,11925.78,11925.78
"GEO","BMU",0,9096.984,9096.984
"GEO","BOL",0,13125.96,13062.22
"GEO","BRA",0,11846.24,11399.65
"GEO","BRB",0,10210.74,10210.74
"GEO","BRN",0,8008.632,8008.632
"GEO","BTN",0,4350.308,4350.308
"GEO","BWA",0,7649.788,7649.788
"GEO","CAF",0,4903.455,4903.455
"GEO","CAN",0,9019.536,8681.72
"GEO","CCK",0,8044.022,8044.022
"GEO","CHE",0,3002.845,3002.845
"GEO","CHL",0,14405.11,14405.11
"GEO","CHN",0,5852.917,5852.917
"GEO","CIV",0,6296.369,6268.983
"GEO","CMR",0,5359.275,5359.275
"GEO","COG",0,5927.325,5927.325
"GEO","COK",0,16791.34,16791.34
"GEO","COL",0,12073.48,12073.48
"GEO","COM",0,5943.646,5943.646
"GEO","CPV",0,7127.233,7127.233
"GEO","CRI",0,12270.71,12270.71
"GEO","CUB",0,11003.7,11003.7
"GEO","CXR",0,8492.884,8492.884
"GEO","CYM",0,11275.86,11275.86
"GEO","CYP",0,1236.581,1236.581
"GEO","CZE",0,2509.619,2509.619
"GEO","DEU",0,3049.704,2636.6
"GEO","DJI",0,3355.89,3355.89
"GEO","DMA",0,10178.13,10178.13
"GEO","DNK",0,2792.791,2792.791
"GEO","DOM",0,10550.18,10550.18
"GEO","DZA",0,3607.722,3607.722
"GEO","ECU",0,12729.82,12729.82
"GEO","EGY",0,1779.611,1779.611
"GEO","ERI",0,2991.311,2991.311
"GEO","ESH",0,5456.281,5456.281
